time	task_A_1	task_B_1	task_B_2	task_B_3	voter	task_C_1
756816	413	586	327	815	33	555
758011	413	586	328	815	33	555
758186	414	586	328	815	33	555
758414	414	586	328	816	33	555
758425	414	586	328	817	33	555
759619	414	586	329	817	33	555
759630	414	586	330	817	33	555
759641	414	586	331	817	33	555
759794	415	586	331	817	33	555
761026	415	587	331	817	33	555
761037	415	588	331	817	33	555
761048	415	589	331	817	33	555
761059	415	589	331	817	33	556
761227	415	589	331	818	33	556
761428	415	590	331	818	33	556
761439	415	591	331	818	33	556
761451	415	592	331	818	33	556
761462	415	592	331	818	33	557
761473	415	592	331	818	33	558
762608	416	592	331	818	33	558
762619	417	592	331	818	33	558
762849	417	592	331	819	33	558
762860	417	592	331	820	33	558
762871	417	592	331	821	33	558
764041	417	592	332	821	33	558
764092	417	592	332	821	33	559
764242	417	592	332	822	33	559
764253	417	592	332	823	33	559
764264	417	592	332	824	33	559
764444	417	593	332	824	33	559
764455	417	594	332	824	33	559
764466	417	595	332	824	33	559
765649	417	595	332	825	33	559
765851	417	596	332	825	33	559
765877	417	596	332	825	33	560
765888	417	596	332	825	33	561
765899	417	596	332	825	33	562
767044	418	596	332	825	33	562
767055	419	596	332	825	33	562
767066	420	596	332	825	33	562
767098	420	596	332	825	34	562
767265	420	596	333	825	34	562
767276	420	596	334	825	34	562
767448	421	596	334	825	34	562
767459	422	596	334	825	34	562
768646	423	596	334	825	34	562
768657	424	596	334	825	34	562
768873	424	596	334	826	34	562
770079	424	596	335	826	34	562
770262	425	596	335	826	34	562
770273	426	596	335	826	34	562
770284	427	596	335	826	34	562
770316	427	596	335	826	34	563
770481	427	596	336	826	34	563
770509	427	596	336	826	34	564
770520	427	596	336	826	34	565
771661	428	596	336	826	34	565
771672	429	596	336	826	34	565
771683	430	596	336	826	34	565
771889	430	596	336	827	34	565
771900	430	596	336	828	34	565
771911	430	596	336	829	34	565
773095	430	597	336	829	34	565
773149	430	597	336	829	34	566
773309	430	597	336	830	34	566
773320	430	597	336	831	34	566
773331	430	597	336	832	34	566
773497	430	598	336	832	34	566
774717	430	598	337	832	34	566
774877	431	598	337	832	34	566
776083	432	598	337	832	34	566
776310	432	598	337	833	34	566
776511	432	599	337	833	34	566
776522	432	600	337	833	34	566
776533	432	601	337	833	34	566
777717	432	601	338	833	34	566
777728	432	601	339	833	34	566
777892	433	601	339	833	34	566
779098	434	601	339	833	34	566
779325	434	601	339	834	34	566
779527	434	602	339	834	34	566
779580	434	602	339	834	34	567
779591	434	602	339	834	34	568
780732	434	603	339	834	34	568
780743	434	604	339	834	34	568
780754	434	605	339	834	34	568
780933	434	605	339	835	34	568
782139	434	606	339	835	34	568
782200	434	606	339	835	34	569
782341	434	606	339	836	34	569
782550	434	607	339	836	34	569
783729	435	607	339	836	34	569
783740	436	607	339	836	34	569
783751	437	607	339	836	34	569
783948	437	607	339	837	34	569
783959	437	607	339	838	34	569
783970	437	607	339	839	34	569
785154	437	607	339	840	34	569
785165	437	607	339	841	34	569
785176	437	607	339	842	34	569
785355	437	608	339	842	34	569
785382	437	608	339	842	34	570
785557	437	608	340	842	34	570
786763	437	609	340	842	34	570
786818	437	609	340	842	34	571
786829	437	609	340	842	34	572
786840	437	609	340	842	34	573
786963	437	609	340	843	34	573
786974	437	609	340	844	34	573
788169	437	609	340	845	34	573
788371	437	610	340	845	34	573
788382	437	611	340	845	34	573
788441	437	611	340	845	34	574
788452	437	611	340	845	34	575
788463	437	611	340	845	34	576
788571	437	611	340	846	34	576
788582	437	611	340	847	34	576
788593	437	611	340	848	34	576
789777	437	611	341	848	34	576
789952	438	611	341	848	34	576
789963	439	611	341	848	34	576
789974	440	611	341	848	34	576
790005	440	611	341	848	34	577
790017	440	611	341	848	34	578
790029	440	611	341	848	34	579
791184	440	611	342	848	34	579
791195	440	611	343	848	34	579
791359	441	611	343	848	34	579
791370	442	611	343	848	34	579
791381	443	611	343	848	34	579
791586	443	611	343	849	34	579
791597	443	611	343	850	34	579
791608	443	611	343	851	34	579
792612	443	612	343	851	34	579
792623	443	612	343	851	34	580
792634	443	612	343	851	34	581
792806	443	612	343	852	34	581
792967	444	612	343	852	34	581
794173	445	612	343	852	34	581
794184	446	612	343	852	34	581
794196	447	612	343	852	34	581
794226	447	612	343	852	35	581
794400	447	612	343	853	35	581
794601	447	613	343	853	35	581
795612	447	613	344	853	35	581
795781	448	613	344	853	35	581
795792	449	613	344	853	35	581
795803	450	613	344	853	35	581
795842	450	613	344	853	35	582
796008	450	613	345	853	35	582
797228	450	613	345	854	35	582
797239	450	613	345	855	35	582
797250	450	613	345	856	35	582
797415	450	614	345	856	35	582
797466	450	614	345	856	35	583
798621	450	614	345	857	35	583
798632	450	614	345	858	35	583
798823	450	615	345	858	35	583
798874	450	615	345	858	35	584
798885	450	615	345	858	35	585
798896	450	615	345	858	35	586
799038	450	615	346	858	35	586
800229	450	615	347	858	35	586
800256	450	615	347	858	35	587
800268	450	615	347	858	35	588
800439	450	615	347	859	35	588
800450	450	615	347	860	35	588
801636	450	615	348	860	35	588
801647	450	615	349	860	35	588
801819	451	615	349	860	35	588
802038	451	615	349	861	35	588
803244	451	616	349	861	35	588
803298	451	616	349	861	35	589
803309	451	616	349	861	35	590
803320	451	616	349	861	35	591
803454	451	616	349	862	35	591
803465	451	616	349	863	35	591
803476	451	616	349	864	35	591
804651	451	616	349	865	35	591
804852	451	617	349	865	35	591
804863	451	618	349	865	35	591
804918	451	618	349	865	35	592
805056	451	618	349	866	35	592
805067	451	618	349	867	35	592
805078	451	618	349	868	35	592
806241	452	618	349	868	35	592
806252	453	618	349	868	35	592
806461	453	618	349	869	35	592
807640	454	618	349	869	35	592
807867	454	618	349	870	35	592
808042	455	618	349	870	35	592
808054	456	618	349	870	35	592
808065	457	618	349	870	35	592
808095	457	618	349	870	35	593
809274	457	618	350	870	35	593
809285	457	618	351	870	35	593
809296	457	618	352	870	35	593
809449	458	618	352	870	35	593
810681	458	618	353	870	35	593
810856	459	618	353	870	35	593
811083	459	618	353	871	35	593
812289	459	618	354	871	35	593
812301	459	618	355	871	35	593
812464	460	618	355	871	35	593
813696	460	619	355	871	35	593
813707	460	620	355	871	35	593
813718	460	621	355	871	35	593
813729	460	621	355	871	35	594
813897	460	621	355	872	35	594
813908	460	621	355	873	35	594
814098	460	622	355	873	35	594
814109	460	623	355	873	35	594
814121	460	624	355	873	35	594
815304	460	624	356	873	35	594
815479	461	624	356	873	35	594
815491	462	624	356	873	35	594
816711	462	624	356	874	35	594
816722	462	624	356	875	35	594
816733	462	624	356	876	35	594
816913	462	625	356	876	35	594
816968	462	625	356	876	35	595
817113	462	625	357	876	35	595
817141	462	625	357	876	35	596
818319	462	626	357	876	35	596
818368	462	626	357	876	35	597
818520	462	626	358	876	35	597
818695	463	626	358	876	35	597
819726	463	626	359	876	35	597
819737	463	626	360	876	35	597
819749	463	626	361	876	35	597
819901	464	626	361	876	35	597
820128	464	626	361	877	35	597
821350	464	627	361	877	35	597
821361	464	628	361	877	35	597
821372	464	629	361	877	35	597
821383	464	629	361	877	35	598
821394	464	629	361	877	35	599
821535	464	629	361	878	35	599
822741	464	629	361	879	35	599
822752	464	629	361	880	35	599
822942	464	630	361	880	35	599
822993	464	630	361	880	35	600
823143	464	630	362	880	35	600
824323	465	630	362	880	35	600
824550	465	630	362	881	35	600
825730	466	630	362	881	35	600
825957	466	630	362	882	35	600
825968	466	630	362	883	35	600
825979	466	630	362	884	35	600
826158	466	631	362	884	35	600
826169	466	632	362	884	35	600
827364	466	633	362	884	35	600
827417	466	633	362	884	35	601
827565	466	633	362	885	35	601
828771	466	633	363	885	35	601
828946	467	633	363	885	35	601
829173	467	633	363	886	35	601
830353	468	633	363	886	35	601
830364	469	633	363	886	35	601
830375	470	633	363	886	35	601
830406	470	633	363	886	36	601
830580	470	633	364	886	36	601
830591	470	633	365	886	36	601
831786	470	634	365	886	36	601
831837	470	634	365	886	36	602
831990	470	634	365	887	36	602
832001	470	634	365	888	36	602
832197	470	635	365	888	36	602
832208	470	636	365	888	36	602
832219	470	637	365	888	36	602
833411	470	638	365	888	36	602
833422	470	639	365	888	36	602
833433	470	640	365	888	36	602
833595	470	640	365	889	36	602
833606	470	640	365	890	36	602
834801	470	640	365	891	36	602
835011	470	641	365	891	36	602
835065	470	641	365	891	36	603
835203	470	641	366	891	36	603
835214	470	641	367	891	36	603
835225	470	641	368	891	36	603
836228	470	641	369	891	36	603
836383	471	641	369	891	36	603
836610	471	641	369	892	36	603
836621	471	641	369	893	36	603
836632	471	641	369	894	36	603
837816	471	641	369	895	36	603
838017	471	642	369	895	36	603
838068	471	642	369	895	36	604
838218	471	642	370	895	36	604
839229	471	643	370	895	36	604
839240	471	644	370	895	36	604
839251	471	644	370	895	36	605
839424	471	644	370	896	36	605
839625	471	645	370	896	36	605
839636	471	646	370	896	36	605
839688	471	646	370	896	36	606
840831	471	646	371	896	36	606
840842	471	646	372	896	36	606
841006	472	646	372	896	36	606
841233	472	646	372	897	36	606
842265	472	646	372	897	37	606
842440	472	646	372	898	37	606
842640	472	647	372	898	37	606
842651	472	648	372	898	37	606
842662	472	649	372	898	37	606
842673	472	649	372	898	37	607
842684	472	649	372	898	37	608
843846	472	649	372	899	37	608
843857	472	649	372	900	37	608
843868	472	649	372	901	37	608
844047	472	650	372	901	37	608
844058	472	651	372	901	37	608
844109	472	651	372	901	37	609
844120	472	651	372	901	37	610
844131	472	651	372	901	37	611
845253	472	652	372	901	37	611
845326	472	652	372	901	37	612
845454	472	652	373	901	37	612
845629	473	652	373	901	37	612
846861	473	652	373	902	37	612
847062	473	653	373	902	37	612
847114	473	653	373	902	37	613
847125	473	653	373	902	37	614
847136	473	653	373	902	37	615
848268	473	654	373	902	37	615
848279	473	655	373	902	37	615
848332	473	655	373	902	37	616
848343	473	655	373	902	37	617
848354	473	655	373	902	37	618
848469	473	655	373	903	37	618
848670	473	656	373	903	37	618
848723	473	656	373	903	37	619
849876	473	656	373	904	37	619
849887	473	656	373	905	37	619
849898	473	656	373	906	37	619
850077	473	657	373	906	37	619
850127	473	657	373	906	37	620
851283	473	658	373	906	37	620
851341	473	658	373	906	37	621
851352	473	658	373	906	37	622
851363	473	658	373	906	37	623
851484	473	658	373	907	37	623
851496	473	658	373	908	37	623
851507	473	658	373	909	37	623
851685	473	659	373	909	37	623
851696	473	660	373	909	37	623
851750	473	660	373	909	37	624
852891	473	660	373	910	37	624
852902	473	660	373	911	37	624
852913	473	660	373	912	37	624
853092	473	661	373	912	37	624
853103	473	662	373	912	37	624
853158	473	662	373	912	37	625
853293	473	662	373	913	37	625
854299	473	662	374	913	37	625
854310	473	662	375	913	37	625
854473	474	662	375	913	37	625
854484	475	662	375	913	37	625
854495	476	662	375	913	37	625
854526	476	662	375	913	37	626
854537	476	662	375	913	37	627
854700	476	662	376	913	37	627
855906	476	663	376	913	37	627
855917	476	664	376	913	37	627
855971	476	664	376	913	37	628
855982	476	664	376	913	37	629
856107	476	664	376	914	37	629
857299	477	664	376	914	37	629
857310	478	664	376	914	37	629
857340	478	664	376	914	38	629
857514	478	664	376	915	38	629
857715	478	665	376	915	38	629
857772	478	665	376	915	38	630
858921	478	665	376	916	38	630
859122	478	666	376	916	38	630
859133	478	667	376	916	38	630
859144	478	668	376	916	38	630
859155	478	668	376	916	38	631
859323	478	668	376	917	38	631
860544	478	668	377	917	38	631
860593	478	668	377	917	38	632
860604	478	668	377	917	38	633
860616	478	668	377	917	38	634
860730	478	668	377	918	38	634
861910	479	668	377	918	38	634
861922	480	668	377	918	38	634
861933	481	668	377	918	38	634
861963	481	668	377	918	39	634
862137	481	668	378	918	39	634
862193	481	668	378	918	39	635
862204	481	668	378	918	39	636
862215	481	668	378	918	39	637
862338	481	668	378	919	39	637
862349	481	668	378	920	39	637
862360	481	668	378	921	39	637
863560	481	668	379	921	39	637
863719	482	668	379	921	39	637
863731	483	668	379	921	39	637
864951	483	669	379	921	39	637
865001	483	669	379	921	39	638
865012	483	669	379	921	39	639
865023	483	669	379	921	39	640
865152	483	669	379	922	39	640
865163	483	669	379	923	39	640
865174	483	669	379	924	39	640
865353	483	670	379	924	39	640
865364	483	671	379	924	39	640
865375	483	672	379	924	39	640
866376	483	672	379	925	39	640
866559	483	673	379	925	39	640
866570	483	674	379	925	39	640
866581	483	675	379	925	39	640
866775	483	675	380	925	39	640
866786	483	675	381	925	39	640
867975	483	675	382	925	39	640
868141	484	675	382	925	39	640
868152	485	675	382	925	39	640
869376	485	676	382	925	39	640
869454	485	676	382	925	39	641
869465	485	676	382	925	39	642
869476	485	676	382	925	39	643
869574	485	676	382	926	39	643
869792	485	677	382	926	39	643
869804	485	678	382	926	39	643
869816	485	679	382	926	39	643
869827	485	679	382	926	39	644
870981	485	680	382	926	39	644
870992	485	681	382	926	39	644
871003	485	682	382	926	39	644
871014	485	682	382	926	39	645
871025	485	682	382	926	39	646
871182	485	682	382	927	39	646
871193	485	682	382	928	39	646
871205	485	682	382	929	39	646
872388	485	683	382	929	39	646
872399	485	684	382	929	39	646
872410	485	685	382	929	39	646
872462	485	685	382	929	39	647
872589	485	685	382	930	39	647
872764	486	685	382	930	39	647
873996	486	686	382	930	39	647
874046	486	686	382	930	39	648
874211	486	686	382	931	39	648
874372	487	686	382	931	39	648
875422	487	687	382	931	39	648
875618	487	687	382	932	39	648
875629	487	687	382	933	39	648
875640	487	687	382	934	39	648
875805	487	688	382	934	39	648
875859	487	688	382	934	39	649
877011	487	688	383	934	39	649
877186	488	688	383	934	39	649
877413	488	688	383	935	39	649
878593	489	688	383	935	39	649
878820	489	688	383	936	39	649
878831	489	688	383	937	39	649
880045	489	689	383	937	39	649
880069	489	689	383	937	39	650
880080	489	689	383	937	39	651
880091	489	689	383	937	39	652
880229	489	689	384	937	39	652
880404	490	689	384	937	39	652
881636	490	689	385	937	39	652
881647	490	689	386	937	39	652
881811	491	689	386	937	39	652
883043	491	689	386	938	39	652
883244	491	690	386	938	39	652
883297	491	690	386	938	39	653
883308	491	690	386	938	39	654
883320	491	690	386	938	39	655
883445	491	690	386	939	39	655
883456	491	690	386	940	39	655
884633	492	690	386	940	39	655
884852	492	690	386	941	39	655
884863	492	690	386	942	39	655
884874	492	690	386	943	39	655
886058	492	691	386	943	39	655
886069	492	692	386	943	39	655
886120	492	692	386	943	39	656
886131	492	692	386	943	39	657
886259	492	692	386	944	39	657
886460	492	693	386	944	39	657
887514	492	693	386	944	39	658
887666	492	693	386	945	39	658
887677	492	693	386	946	39	658
887688	492	693	386	947	39	658
887876	492	694	386	947	39	658
887934	492	694	386	947	39	659
889088	492	694	387	947	39	659
889248	493	694	387	947	39	659
889259	494	694	387	947	39	659
889270	495	694	387	947	39	659
889314	495	694	387	947	39	660
889475	495	695	387	947	39	660
889486	495	696	387	947	39	660
890681	495	696	387	948	39	660
890856	496	696	387	948	39	660
890868	497	696	387	948	39	660
892071	498	696	387	948	39	660
892082	499	696	387	948	39	660
892093	500	696	387	948	39	660
892289	500	696	387	949	39	660
892490	500	697	387	949	39	660
892502	500	698	387	949	39	660
893670	501	698	387	949	39	660
893897	501	698	387	950	39	660
893908	501	698	387	951	39	660
895077	502	698	387	951	39	660
895304	502	698	387	952	39	660
895505	502	699	387	952	39	660
896685	503	699	387	952	39	660
896912	503	699	387	953	39	660
898132	503	699	387	954	39	660
898143	503	699	387	955	39	660
898319	503	700	387	955	39	660
898376	503	700	387	955	39	661
898388	503	700	387	955	39	662
898399	503	700	387	955	39	663
898520	503	700	387	956	39	663
898531	503	700	387	957	39	663
898542	503	700	387	958	39	663
899726	503	700	388	958	39	663
899737	503	700	389	958	39	663
899748	503	700	390	958	39	663
899901	504	700	390	958	39	663
899912	505	700	390	958	39	663
901133	505	701	390	958	39	663
901186	505	701	390	958	39	664
901334	505	701	390	959	39	664
901345	505	701	390	960	39	664
901356	505	701	390	961	39	664
901535	505	702	390	961	39	664
902559	505	703	390	961	39	664
902626	505	703	390	961	39	665
902741	505	703	390	962	39	665
902942	505	704	390	962	39	665
902998	505	704	390	962	39	666
903009	505	704	390	962	39	667
904148	505	704	390	963	39	667
904159	505	704	390	964	39	667
904170	505	704	390	965	39	667
904349	505	705	390	965	39	667
904360	505	706	390	965	39	667
904372	505	707	390	965	39	667
904550	505	707	390	966	39	667
905561	505	707	390	967	39	667
905756	505	708	390	967	39	667
905808	505	708	390	967	39	668
905819	505	708	390	967	39	669
905830	505	708	390	967	39	670
905957	505	708	390	968	39	670
907178	505	708	391	968	39	670
907338	506	708	391	968	39	670
907350	507	708	391	968	39	670
908570	507	709	391	968	39	670
908581	507	710	391	968	39	670
908592	507	711	391	968	39	670
908645	507	711	391	968	39	671
908771	507	711	392	968	39	671
908782	507	711	393	968	39	671
908793	507	711	394	968	39	671
908946	508	711	394	968	39	671
908958	509	711	394	968	39	671
910178	509	711	394	969	39	671
910353	510	711	394	969	39	671
911585	510	712	394	969	39	671
911596	510	713	394	969	39	671
911648	510	713	394	969	39	672
