time	task_A	task_B	task_C
4979232	22527	21603	20698
4979333	22528	21603	20698
4979434	22528	21604	20699
4979535	22529	21604	20699
4979636	22529	21605	20700
4979737	22530	21605	20700
4979838	22530	21606	20701
4979939	22531	21606	20701
4980040	22531	21607	20702
4980141	22531	21607	20702
4980242	22531	21607	20702
4980343	22532	21607	20702
4980444	22532	21608	20703
4980545	22533	21608	20703
4980646	22533	21609	20704
4980747	22534	21609	20704
4980848	22534	21610	20705
4980949	22535	21610	20705
4981050	22535	21611	20706
4981151	22536	21611	20706
4981252	22536	21612	20707
4981353	22537	21612	20707
4981454	22537	21613	20708
4981555	22538	21613	20708
4981656	22538	21614	20709
4981757	22539	21614	20709
4981858	22539	21615	20710
4981959	22540	21615	20710
4982060	22540	21616	20711
4982161	22541	21616	20711
4982262	22541	21617	20712
4982363	22542	21617	20712
4982464	22542	21618	20713
4982565	22543	21618	20713
4982666	22543	21619	20714
4982767	22544	21619	20714
4982868	22544	21620	20715
4982969	22545	21620	20715
4983070	22545	21621	20715
4983171	22546	21621	20715
4983272	22546	21622	20716
4983373	22546	21622	20716
4983474	22546	21622	20716
4983575	22547	21622	20716
4983676	22547	21623	20717
4983777	22548	21623	20717
4983878	22548	21624	20718
4983979	22549	21624	20718
4984080	22549	21625	20719
4984181	22550	21626	20719
4984282	22550	21626	20720
4984383	22551	21627	20720
4984484	22551	21627	20721
4984585	22552	21628	20721
4984686	22552	21628	20722
4984787	22553	21629	20722
4984888	22553	21629	20723
4984989	22554	21630	20723
4985090	22554	21630	20724
4985191	22555	21631	20724
4985292	22555	21631	20725
4985393	22556	21632	20725
4985494	22556	21632	20726
4985595	22557	21633	20726
4985696	22557	21633	20727
4985797	22558	21634	20727
4985898	22558	21634	20728
4985999	22559	21635	20728
4986100	22559	21635	20729
4986201	22560	21636	20729
4986302	22560	21636	20730
4986403	22560	21636	20730
4986504	22560	21636	20730
4986605	22561	21637	20730
4986706	22561	21637	20731
4986807	22562	21638	20731
4986908	22562	21638	20732
4987009	22563	21639	20732
4987110	22563	21639	20733
4987211	22564	21640	20733
4987312	22564	21640	20734
4987413	22565	21641	20734
4987514	22565	21641	20735
4987615	22566	21642	20735
4987716	22566	21642	20735
4987817	22567	21643	20735
4987918	22567	21643	20736
4988019	22568	21644	20736
4988120	22568	21644	20737
4988221	22569	21645	20737
4988322	22569	21645	20738
4988423	22570	21646	20738
4988524	22570	21646	20739
4988625	22571	21647	20739
4988726	22571	21647	20740
4988827	22572	21648	20740
4988928	22572	21648	20741
4989029	22573	21649	20741
4989130	22573	21649	20741
4989237	22574	21650	20741
4989338	22574	21650	20741
4989439	22575	21651	20742
4989540	22575	21651	20742
4989641	22576	21652	20743
4989742	22576	21652	20743
4989843	22577	21653	20744
4989944	22577	21653	20744
4990045	22578	21654	20745
4990146	22578	21654	20745
4990247	22579	21655	20746
4990348	22579	21655	20746
4990449	22580	21656	20746
4990550	22580	21656	20746
4990651	22581	21657	20747
4990752	22581	21657	20747
4990853	22581	21657	20747
4990954	22581	21657	20747
4991055	22582	21658	20748
4991156	22582	21658	20748
4991257	22583	21659	20749
4991358	22583	21659	20749
4991459	22584	21660	20750
4991560	22584	21660	20750
4991661	22585	21661	20751
4991762	22585	21661	20751
4991863	22586	21662	20752
4991964	22586	21662	20752
4992065	22587	21662	20752
4992166	22587	21663	20753
4992267	22588	21664	20754
4992368	22588	21664	20754
4992469	22589	21665	20755
4992570	22589	21665	20755
4992671	22590	21666	20756
4992772	22590	21666	20756
4992873	22591	21667	20757
4992974	22591	21667	20757
4993075	22592	21668	20758
4993176	22592	21668	20758
4993277	22593	21669	20759
4993378	22593	21669	20759
4993479	22594	21670	20759
4993580	22594	21670	20759
4993681	22595	21671	20760
4993782	22595	21671	20760
4993883	22595	21671	20760
4993984	22595	21671	20760
4994085	22596	21672	20761
4994186	22596	21672	20761
4994287	22597	21673	20762
4994388	22597	21673	20762
4994489	22598	21674	20763
4994590	22598	21674	20763
4994691	22599	21675	20764
4994792	22599	21675	20764
4994893	22600	21676	20765
4994994	22600	21676	20765
4995095	22601	21677	20766
4995196	22601	21677	20766
4995297	22602	21678	20767
4995398	22602	21678	20767
4995499	22603	21679	20768
4995600	22603	21679	20768
4995701	22604	21680	20769
4995802	22604	21680	20769
4995903	22605	21681	20770
4996004	22605	21681	20770
4996105	22606	21682	20771
4996206	22606	21682	20771
4996307	22607	21683	20772
4996408	22607	21683	20772
4996509	22608	21684	20772
4996610	22608	21684	20772
4996711	22609	21685	20773
4996812	22609	21685	20773
4996913	22609	21685	20773
4997014	22609	21685	20773
4997115	22610	21686	20774
4997216	22610	21686	20774
4997317	22611	21687	20775
4997418	22611	21687	20775
4997519	22612	21688	20776
4997620	22612	21688	20776
4997721	22613	21689	20777
4997822	22614	21689	20777
4997923	22614	21690	20778
4998024	22614	21690	20778
4998125	22614	21690	20778
4998226	22615	21690	20778
4998327	22615	21691	20779
4998428	22616	21691	20779
4998529	22616	21692	20780
4998630	22617	21692	20780
4998731	22617	21693	20781
4998832	22618	21693	20781
4998933	22618	21694	20782
4999034	22619	21694	20782
4999135	22619	21695	20783
4999236	22620	21695	20783
4999337	22620	21696	20784
4999438	22621	21696	20784
4999539	22621	21696	20784
4999640	22622	21696	20784
4999741	22622	21697	20785
4999842	22622	21697	20785
4999943	22622	21697	20785
5000044	22623	21697	20785
5000145	22623	21698	20786
5000246	22624	21698	20786
5000347	22624	21699	20787
5000448	22625	21699	20787
5000549	22625	21700	20788
5000650	22626	21700	20788
5000751	22626	21701	20789
5000852	22627	21701	20789
5000953	22627	21702	20790
5001054	22628	21702	20790
5001155	22628	21703	20791
5001256	22629	21703	20791
5001357	22629	21704	20792
5001458	22630	21704	20792
5001559	22630	21705	20793
5001660	22631	21705	20793
5001761	22631	21706	20794
5001862	22632	21706	20794
5001963	22632	21707	20795
5002064	22633	21707	20795
5002165	22633	21708	20796
5002266	22634	21708	20796
5002367	22634	21709	20797
5002468	22635	21709	20797
5002569	22635	21710	20798
5002670	22636	21710	20798
5002771	22636	21711	20798
5002872	22637	21711	20798
5002973	22637	21712	20799
5003074	22638	21712	20799
5003175	22638	21713	20800
5003276	22639	21714	20800
5003377	22639	21714	20801
5003478	22640	21715	20801
5003579	22640	21715	20802
5003680	22641	21716	20802
5003781	22641	21716	20803
5003882	22642	21717	20803
5003983	22642	21717	20804
5004084	22643	21717	20804
5004185	22643	21718	20804
5004286	22644	21719	20804
5004387	22644	21719	20805
5004488	22645	21720	20805
5004589	22645	21720	20806
5004690	22646	21721	20806
5004791	22646	21721	20807
5004892	22647	21722	20807
5004993	22647	21722	20808
5005094	22648	21723	20808
5005195	22648	21723	20809
5005296	22649	21724	20809
5005397	22649	21724	20810
5005498	22650	21724	20810
5005599	22650	21724	20810
5005700	22651	21725	20810
5005801	22651	21725	20811
5005902	22651	21725	20811
5006003	22651	21725	20811
5006104	22652	21726	20811
5006205	22652	21726	20812
5006306	22653	21727	20812
5006407	22653	21727	20813
5006508	22654	21728	20813
5006609	22654	21728	20814
5006710	22655	21729	20814
5006811	22655	21729	20815
5006912	22656	21730	20815
5007013	22656	21730	20816
5007114	22656	21730	20816
5007215	22656	21730	20816
5007316	22657	21731	20816
5007417	22657	21731	20817
5007518	22658	21732	20817
5007619	22658	21732	20818
5007720	22659	21733	20818
5007821	22659	21733	20819
5007922	22660	21734	20819
5008023	22660	21734	20820
5008124	22661	21735	20820
5008225	22661	21735	20821
5008326	22662	21736	20821
5008427	22662	21736	20822
5008534	22663	21737	20822
5008635	22663	21737	20822
5008736	22664	21738	20823
5008837	22664	21738	20823
5008938	22665	21739	20824
5009039	22665	21739	20824
5009140	22666	21740	20825
5009241	22666	21740	20825
5009342	22667	21741	20826
5009443	22667	21741	20826
5009544	22668	21742	20827
5009645	22668	21742	20827
5009746	22669	21743	20828
5009847	22669	21743	20828
5009948	22670	21744	20829
5010049	22670	21744	20829
5010150	22671	21745	20830
5010251	22671	21745	20830
5010352	22671	21745	20830
5010453	22671	21745	20830
5010554	22672	21746	20831
5010655	22672	21746	20831
5010756	22673	21747	20832
5010857	22673	21747	20832
5010958	22674	21748	20833
5011059	22674	21748	20833
5011160	22675	21749	20834
5011261	22675	21749	20834
5011362	22676	21750	20835
5011463	22676	21750	20835
5011564	22677	21750	20835
5011665	22677	21750	20835
5011766	22678	21751	20835
5011867	22678	21751	20836
5011968	22679	21752	20837
5012069	22679	21752	20837
5012170	22680	21753	20838
5012271	22680	21753	20838
5012372	22681	21754	20839
5012473	22681	21754	20839
5012574	22682	21755	20840
5012675	22682	21755	20840
5012776	22683	21756	20841
5012877	22683	21756	20841
5012978	22684	21757	20841
5013079	22684	21757	20841
5013180	22685	21758	20842
5013281	22685	21758	20842
5013382	22685	21758	20842
5013483	22685	21758	20842
5013584	22686	21759	20843
5013685	22686	21759	20843
5013786	22687	21760	20844
5013887	22687	21760	20844
5013988	22688	21761	20845
5014089	22688	21761	20845
5014190	22689	21762	20846
5014291	22689	21762	20846
5014392	22690	21763	20847
5014493	22690	21763	20847
5014594	22691	21764	20847
5014695	22691	21764	20847
5014796	22692	21765	20848
5014897	22692	21765	20848
5014998	22693	21766	20849
5015099	22693	21766	20849
5015200	22694	21767	20850
5015301	22694	21767	20850
5015402	22695	21768	20851
5015503	22695	21768	20851
5015604	22696	21769	20852
5015705	22696	21769	20852
5015806	22697	21770	20853
5015907	22697	21770	20853
5016008	22698	21771	20854
5016109	22698	21771	20854
5016210	22699	21772	20855
5016311	22699	21772	20855
5016412	22700	21773	20855
5016513	22700	21773	20855
5016614	22701	21774	20856
5016715	22701	21774	20856
5016816	22702	21775	20857
5016917	22703	21775	20857
5017018	22703	21776	20858
5017119	22704	21776	20858
5017220	22704	21777	20859
5017321	22705	21777	20859
5017422	22705	21778	20860
5017523	22706	21778	20860
5017624	22706	21779	20861
5017725	22707	21779	20861
5017826	22707	21779	20861
5017927	22708	21779	20861
5018028	22708	21780	20862
5018129	22709	21780	20862
5018230	22709	21781	20863
5018331	22710	21781	20863
5018432	22710	21782	20864
5018533	22711	21782	20864
5018634	22711	21783	20865
5018735	22712	21783	20865
5018836	22712	21784	20866
5018937	22713	21784	20866
5019038	22713	21785	20866
5019139	22714	21785	20866
5019240	22714	21786	20867
5019341	22714	21786	20867
5019442	22714	21786	20867
5019543	22715	21786	20867
5019644	22715	21787	20868
5019745	22716	21787	20868
5019846	22716	21788	20869
5019947	22717	21788	20869
5020048	22717	21789	20870
5020149	22718	21789	20870
5020250	22718	21790	20871
5020351	22719	21790	20871
5020452	22719	21791	20872
5020553	22720	21791	20872
5020654	22720	21792	20873
5020759	22721	21792	20873
5020860	22721	21793	20874
5020961	22722	21793	20874
5021062	22722	21794	20875
5021163	22723	21794	20875
5021264	22723	21795	20876
5021365	22724	21795	20876
5021466	22724	21796	20877
5021567	22725	21797	20877
5021668	22725	21797	20878
5021769	22726	21798	20878
5021870	22726	21798	20879
5021971	22727	21799	20879
5022072	22727	21799	20880
5022173	22727	21799	20880
5022274	22727	21799	20880
5022375	22728	21800	20880
5022476	22728	21800	20881
5022577	22729	21801	20881
5022678	22729	21801	20882
5022779	22730	21802	20882
5022880	22730	21802	20883
5022981	22731	21803	20883
5023082	22731	21803	20884
5023183	22732	21804	20884
5023284	22732	21804	20885
5023385	22733	21805	20885
5023486	22733	21805	20886
5023587	22734	21806	20886
5023688	22734	21806	20887
5023789	22735	21807	20887
5023890	22735	21807	20888
5023991	22736	21808	20888
5024092	22736	21808	20889
5024193	22737	21809	20889
5024294	22737	21809	20890
5024395	22738	21810	20890
5024496	22738	21810	20891
5024597	22739	21811	20891
5024698	22739	21811	20892
5024799	22740	21812	20892
5024900	22740	21812	20893
5025001	22740	21812	20893
5025102	22740	21812	20893
5025203	22741	21813	20893
5025304	22741	21813	20894
5025405	22741	21813	20894
5025506	22741	21813	20894
5025607	22742	21814	20894
5025708	22742	21814	20895
5025809	22743	21815	20895
5025910	22743	21815	20896
5026011	22744	21816	20896
5026112	22744	21816	20897
5026213	22745	21817	20897
5026314	22745	21817	20898
5026415	22746	21818	20898
5026516	22746	21818	20899
5026617	22747	21818	20899
5026718	22747	21818	20899
5026819	22748	21819	20900
5026920	22748	21819	20900
5027021	22749	21820	20901
5027122	22749	21820	20901
5027223	22750	21821	20902
5027324	22750	21821	20902
5027425	22751	21822	20903
5027526	22751	21822	20903
5027627	22752	21823	20904
5027728	22752	21823	20904
5027829	22753	21824	20905
5027930	22753	21824	20905
5028031	22754	21825	20905
5028132	22754	21825	20905
5028233	22755	21826	20905
5028334	22755	21826	20906
5028435	22755	21826	20906
5028536	22755	21826	20906
5028637	22756	21827	20907
5028738	22756	21827	20907
5028839	22757	21828	20908
5028940	22757	21828	20908
5029041	22758	21829	20909
5029142	22758	21829	20909
5029243	22759	21830	20910
5029344	22759	21830	20910
5029445	22760	21831	20911
5029546	22760	21831	20911
5029647	22761	21831	20911
5029748	22761	21831	20911
5029849	22762	21832	20911
5029950	22762	21832	20912
5030051	22763	21833	20913
5030152	22763	21833	20913
5030253	22764	21834	20914
5030354	22764	21834	20914
5030455	22765	21835	20915
5030556	22765	21835	20915
5030657	22766	21836	20916
5030758	22766	21836	20916
5030859	22767	21837	20917
5030960	22767	21837	20917
5031061	22768	21838	20917
5031162	22768	21838	20917
5031263	22769	21839	20918
5031364	22769	21839	20918
5031465	22769	21839	20918
5031566	22769	21839	20918
5031667	22770	21840	20919
5031768	22770	21840	20919
5031869	22771	21841	20920
5031970	22771	21841	20920
5032071	22772	21842	20921
5032172	22772	21842	20921
5032273	22773	21843	20922
5032374	22773	21843	20922
5032475	22774	21844	20922
5032576	22774	21844	20922
5032677	22775	21845	20923
5032778	22775	21845	20923
5032879	22775	21845	20923
5032980	22775	21845	20923
5033081	22776	21846	20924
5033182	22776	21846	20924
5033283	22777	21847	20925
5033384	22777	21847	20925
5033485	22778	21848	20926
5033586	22778	21848	20926
5033687	22779	21849	20927
5033788	22779	21849	20927
5033889	22780	21850	20928
5033990	22780	21850	20928
5034091	22780	21850	20928
5034192	22780	21850	20928
5034293	22781	21851	20929
5034394	22781	21851	20929
5034495	22781	21851	20929
5034596	22781	21851	20929
5034697	22782	21852	20930
5034798	22782	21852	20930
5034899	22783	21853	20931
5035000	22783	21853	20931
5035101	22784	21854	20932
5035202	22784	21854	20932
5035303	22785	21855	20933
5035404	22785	21855	20933
5035505	22786	21856	20934
5035606	22786	21856	20934
5035707	22787	21856	20934
5035808	22787	21856	20934
5035909	22788	21857	20935
5036010	22788	21857	20935
5036111	22789	21858	20936
5036212	22789	21858	20936
5036313	22790	21859	20937
5036414	22791	21859	20937
5036515	22791	21860	20938
5036616	22792	21860	20938
5036717	22792	21861	20939
5036818	22793	21861	20939
5036919	22793	21862	20940
5037020	22794	21862	20940
5037121	22794	21863	20940
5037222	22795	21863	20940
5037323	22795	21864	20941
5037424	22795	21864	20941
5037525	22795	21864	20941
5037626	22796	21864	20941
5037727	22796	21865	20942
5037828	22797	21865	20942
5037929	22797	21866	20943
5038030	22798	21866	20943
5038131	22798	21867	20944
5038232	22799	21867	20944
5038333	22799	21868	20945
5038434	22800	21868	20945
5038535	22800	21869	20945
5038636	22801	21869	20945
5038737	22801	21870	20946
5038838	22801	21870	20946
5038939	22801	21870	20946
5039040	22802	21870	20946
5039141	22802	21871	20947
5039242	22803	21871	20947
5039343	22803	21872	20948
5039444	22804	21872	20948
5039545	22804	21873	20949
5039646	22805	21873	20949
5039747	22805	21874	20950
5039848	22806	21874	20950
5039949	22806	21875	20951
5040050	22807	21875	20951
5040151	22807	21876	20951
5040252	22808	21876	20951
5040353	22808	21877	20952
5040454	22808	21877	20952
5040555	22808	21877	20952
5040656	22809	21877	20952
5040757	22809	21878	20953
5040858	22810	21878	20953
5040959	22810	21879	20954
5041060	22811	21879	20954
5041161	22811	21880	20955
5041262	22812	21880	20955
5041363	22812	21881	20956
5041464	22813	21881	20956
5041565	22813	21882	20957
5041666	22814	21882	20957
5041767	22814	21883	20957
5041868	22815	21884	20957
5041969	22815	21884	20958
5042070	22816	21885	20958
5042171	22816	21885	20959
5042272	22817	21886	20959
5042373	22817	21886	20960
5042474	22818	21887	20960
5042575	22818	21887	20961
5042676	22819	21888	20961
5042777	22819	21888	20962
5042878	22820	21889	20962
5042979	22820	21889	20963
5043080	22821	21890	20963
5043181	22821	21890	20964
5043282	22822	21891	20964
5043383	22822	21891	20965
5043484	22823	21892	20965
5043585	22823	21892	20966
5043686	22824	21893	20966
5043787	22824	21893	20967
5043888	22825	21894	20967
5043989	22825	21894	20968
5044090	22826	21895	20968
5044191	22826	21895	20969
5044292	22827	21896	20969
5044393	22827	21896	20970
5044494	22828	21897	20970
5044595	22828	21897	20971
5044696	22829	21898	20971
5044797	22829	21898	20972
5044911	22830	21899	20972
5045012	22830	21899	20972
5045113	22831	21900	20973
5045214	22831	21900	20973
5045315	22832	21901	20974
5045416	22832	21901	20974
5045517	22833	21902	20975
5045618	22833	21902	20975
5045719	22834	21903	20976
5045820	22834	21903	20976
5045921	22835	21904	20977
5046022	22835	21904	20977
5046123	22835	21904	20977
5046224	22835	21904	20977
5046325	22836	21905	20977
5046426	22836	21905	20978
5046527	22837	21906	20979
5046628	22837	21906	20979
5046729	22838	21907	20980
5046830	22838	21907	20980
5046931	22839	21908	20981
5047032	22839	21908	20981
5047133	22840	21909	20982
5047234	22840	21909	20982
5047335	22841	21910	20983
5047436	22841	21910	20983
5047543	22842	21911	20983
5047644	22842	21911	20983
5047745	22843	21912	20984
5047846	22843	21912	20984
5047947	22843	21912	20984
5048048	22843	21912	20984
5048149	22844	21913	20985
5048250	22844	21913	20985
5048351	22845	21914	20986
5048452	22845	21914	20986
5048553	22846	21915	20987
5048654	22846	21915	20987
5048755	22847	21916	20988
5048856	22847	21916	20988
5048957	22848	21917	20989
5049058	22848	21917	20989
5049159	22849	21918	20990
5049260	22849	21918	20990
5049361	22850	21919	20991
5049462	22850	21919	20991
5049563	22851	21920	20992
5049664	22851	21920	20992
5049765	22852	21921	20993
5049866	22852	21921	20993
5049967	22853	21922	20994
5050068	22853	21922	20994
5050169	22854	21923	20995
5050270	22854	21923	20995
5050371	22855	21924	20996
5050472	22855	21924	20996
5050573	22856	21925	20997
5050674	22856	21925	20997
5050775	22856	21925	20997
5050876	22856	21925	20997
5050977	22857	21926	20998
5051078	22857	21926	20998
5051179	22858	21927	20999
5051280	22858	21927	20999
5051381	22859	21928	21000
5051482	22859	21928	21000
5051583	22860	21929	21001
5051684	22860	21929	21001
5051785	22861	21930	21002
5051886	22861	21930	21002
5051987	22862	21931	21003
5052088	22862	21931	21003
5052189	22863	21932	21004
5052295	22863	21932	21004
5052396	22863	21932	21004
5052497	22864	21932	21004
5052598	22864	21933	21005
5052699	22865	21933	21005
5052800	22865	21934	21006
5052901	22866	21934	21006
5053002	22866	21935	21007
5053103	22867	21935	21007
5053204	22867	21936	21008
5053305	22868	21936	21008
5053406	22868	21937	21009
5053507	22869	21937	21009
5053608	22869	21938	21010
5053709	22869	21938	21010
5053810	22869	21938	21010
5053911	22870	21938	21010
5054012	22870	21939	21011
5054113	22871	21939	21011
5054214	22871	21940	21012
5054315	22872	21940	21012
5054416	22872	21941	21013
5054517	22873	21941	21013
5054618	22873	21942	21014
5054719	22874	21942	21014
5054820	22874	21943	21015
5054921	22875	21943	21015
5055022	22875	21944	21016
5055123	22875	21944	21016
5055224	22875	21944	21016
5055325	22876	21944	21016
5055426	22876	21945	21017
5055527	22877	21945	21017
5055628	22877	21946	21018
5055729	22878	21946	21018
5055830	22878	21947	21019
5055931	22879	21947	21019
5056032	22879	21948	21020
5056133	22880	21948	21020
5056234	22880	21949	21021
5056335	22881	21949	21021
5056436	22881	21950	21022
5056539	22882	21950	21022
5056640	22882	21950	21022
5056741	22883	21950	21022
5056842	22883	21951	21023
5056943	22883	21951	21023
5057044	22883	21951	21023
5057145	22884	21952	21023
5057246	22884	21952	21024
5057347	22885	21953	21024
5057448	22885	21953	21025
5057549	22886	21954	21025
5057650	22886	21954	21026
5057751	22887	21955	21026
5057852	22887	21955	21027
5057953	22888	21956	21027
5058054	22888	21956	21028
5058155	22889	21956	21028
5058256	22889	21957	21029
5058357	22889	21957	21029
5058458	22889	21957	21029
5058559	22890	21958	21029
5058660	22890	21958	21030
5058761	22891	21959	21030
5058862	22891	21959	21031
5058963	22892	21960	21031
5059064	22892	21960	21032
5059165	22893	21961	21032
5059266	22893	21961	21033
5059367	22894	21962	21033
5059468	22894	21962	21034
5059569	22895	21963	21034
5059670	22895	21963	21035
5059771	22895	21963	21035
5059872	22895	21963	21035
5059973	22896	21963	21035
5060074	22896	21964	21036
5060175	22897	21965	21036
5060276	22897	21965	21037
5060377	22898	21966	21037
5060478	22898	21966	21038
5060579	22899	21967	21038
5060680	22899	21967	21039
5060781	22900	21968	21039
5060882	22900	21968	21040
5060983	22901	21969	21040
5061084	22901	21969	21041
5061185	22902	21970	21041
5061286	22902	21970	21042
5061387	22903	21970	21042
5061488	22903	21970	21042
5061589	22904	21971	21042
5061690	22904	21971	21043
5061791	22905	21972	21043
5061892	22905	21972	21044
5061993	22906	21973	21044
5062094	22906	21973	21045
5062195	22907	21974	21046
5062296	22907	21974	21046
5062397	22908	21975	21047
5062498	22908	21975	21047
5062599	22909	21975	21047
5062700	22909	21975	21047
5062801	22910	21976	21048
5062902	22910	21976	21048
5063003	22910	21976	21048
5063104	22910	21976	21048
5063205	22911	21977	21049
5063306	22911	21977	21049
5063407	22912	21978	21050
5063508	22912	21978	21050
5063609	22913	21979	21051
5063710	22913	21979	21051
5063811	22914	21980	21052
5063912	22914	21980	21052
5064013	22915	21981	21053
5064114	22915	21981	21053
5064215	22916	21981	21053
5064316	22916	21981	21053
5064417	22917	21982	21054
5064518	22917	21982	21054
5064619	22918	21983	21055
5064720	22918	21983	21055
5064821	22919	21984	21056
5064922	22919	21984	21056
5065023	22920	21985	21057
5065124	22920	21985	21057
5065225	22921	21986	21058
5065326	22921	21986	21058
5065427	22922	21987	21059
5065528	22922	21987	21059
5065631	22923	21987	21059
5065732	22923	21987	21059
5065833	22924	21988	21060
5065934	22924	21988	21060
5066035	22924	21988	21060
5066136	22924	21988	21060
5066237	22925	21989	21061
5066338	22925	21989	21061
5066439	22926	21990	21062
5066540	22926	21990	21062
5066641	22927	21991	21063
5066742	22927	21991	21063
5066843	22928	21992	21064
5066944	22928	21992	21064
5067045	22929	21993	21065
5067146	22929	21993	21065
5067247	22930	21994	21066
5067348	22930	21994	21066
5067449	22931	21995	21066
5067550	22931	21995	21066
5067651	22932	21996	21067
5067752	22932	21996	21067
5067853	22933	21997	21068
5067954	22933	21997	21068
5068055	22934	21998	21069
5068156	22934	21998	21069
5068257	22935	21999	21070
5068358	22935	21999	21070
5068459	22936	22000	21071
5068560	22936	22000	21071
5068661	22937	22001	21072
5068762	22937	22001	21072
5068863	22938	22001	21072
5068964	22938	22001	21072
5069065	22939	22002	21073
5069166	22939	22002	21073
5069267	22940	22003	21074
5069368	22940	22003	21074
5069469	22941	22004	21075
5069570	22941	22004	21075
5069671	22942	22005	21076
5069772	22942	22005	21076
5069873	22943	22006	21077
5069974	22943	22006	21077
5070075	22944	22007	21078
5070179	22944	22007	21078
5070280	22944	22007	21078
5070381	22944	22007	21078
5070482	22945	22008	21079
5070583	22945	22008	21079
5070684	22946	22009	21080
5070785	22947	22009	21080
5070886	22947	22010	21081
5070987	22948	22010	21081
5071088	22948	22011	21082
5071189	22949	22011	21082
5071290	22949	22012	21083
5071391	22950	22012	21083
5071492	22950	22013	21084
5071593	22951	22013	21084
5071694	22951	22013	21084
5071795	22952	22013	21084
5071896	22952	22014	21085
5071997	22953	22014	21085
5072098	22953	22015	21086
5072199	22954	22015	21086
5072300	22954	22016	21087
5072401	22955	22016	21087
5072502	22955	22017	21088
5072603	22956	22017	21088
5072704	22956	22018	21089
5072805	22957	22018	21089
5072906	22957	22019	21090
5073007	22958	22019	21090
5073108	22958	22020	21091
5073209	22959	22020	21091
5073310	22959	22020	21091
5073411	22960	22020	21091
5073512	22960	22021	21092
5073613	22961	22021	21092
5073714	22961	22022	21093
5073815	22962	22022	21093
5073916	22962	22023	21094
5074017	22963	22023	21094
5074118	22963	22024	21095
5074219	22964	22024	21095
5074320	22964	22025	21096
5074421	22965	22025	21096
5074522	22965	22026	21097
5074631	22965	22026	21097
5074732	22965	22026	21097
5074833	22966	22027	21097
5074934	22966	22027	21098
5075035	22966	22027	21098
5075136	22966	22027	21098
5075237	22967	22028	21098
5075338	22967	22028	21099
5075439	22968	22029	21099
5075540	22968	22029	21100
5075641	22969	22030	21100
5075742	22969	22030	21101
5075843	22970	22031	21101
5075944	22970	22031	21102
5076045	22971	22032	21102
5076146	22971	22032	21103
5076267	22972	22033	21103
5076368	22972	22033	21104
5076483	22973	22034	21104
5076584	22973	22034	21104
5076685	22974	22035	21105
5076786	22974	22035	21105
5076887	22975	22036	21106
5076988	22975	22036	21106
5077089	22976	22037	21107
5077190	22976	22037	21107
5077291	22977	22038	21108
5077392	22977	22038	21108
5077493	22978	22039	21109
5077594	22978	22039	21109
5077695	22978	22039	21109
5077796	22978	22039	21109
5077897	22979	22040	21110
5077998	22979	22040	21110
5078099	22980	22041	21111
5078200	22980	22041	21111
5078301	22981	22042	21112
5078402	22981	22042	21112
5078503	22982	22043	21113
5078604	22982	22043	21113
5078705	22983	22044	21114
5078806	22983	22044	21114
5078907	22984	22045	21115
5079008	22984	22045	21115
5079109	22985	22045	21115
5079210	22985	22045	21115
5079311	22986	22046	21116
5079412	22986	22046	21116
5079513	22987	22047	21117
5079614	22987	22047	21117
5079715	22988	22048	21118
5079816	22988	22048	21118
5079917	22989	22049	21119
5080018	22989	22049	21119
5080119	22990	22050	21120
5080220	22990	22050	21120
5080321	22991	22051	21121
5080422	22991	22051	21121
5080523	22992	22052	21122
5080624	22992	22052	21122
5080725	22993	22053	21122
5080826	22993	22053	21122
5080927	22994	22054	21123
5081028	22994	22054	21123
5081129	22995	22055	21124
5081230	22995	22055	21124
5081331	22996	22056	21125
5081432	22996	22056	21125
5081533	22997	22057	21126
5081634	22997	22057	21126
5081735	22998	22058	21127
5081836	22998	22058	21127
5081937	22999	22059	21128
5082038	22999	22059	21128
5082139	22999	22059	21128
5082240	22999	22059	21128
5082341	23000	22060	21129
5082442	23000	22060	21129
5082543	23001	22061	21130
5082644	23002	22061	21130
5082745	23002	22062	21131
5082846	23003	22062	21131
5082947	23003	22063	21132
5083048	23004	22063	21132
5083149	23004	22064	21133
5083250	23005	22064	21133
5083351	23005	22065	21134
5083452	23006	22065	21134
5083553	23006	22066	21135
5083654	23007	22066	21135
5083755	23007	22066	21135
5083856	23008	22066	21135
5083957	23008	22067	21136
5084058	23008	22067	21136
5084159	23008	22067	21136
5084260	23009	22067	21136
5084361	23009	22068	21137
5084462	23010	22068	21137
5084563	23010	22069	21138
5084664	23011	22069	21138
5084765	23011	22070	21139
5084866	23012	22070	21139
5084967	23012	22071	21140
5085068	23013	22071	21140
5085169	23013	22072	21140
5085270	23014	22072	21140
5085371	23014	22073	21141
5085472	23015	22073	21141
5085573	23015	22074	21142
5085674	23016	22074	21142
5085775	23016	22075	21143
5085876	23017	22075	21143
5085977	23017	22076	21144
5086078	23018	22076	21144
5086179	23018	22077	21145
5086280	23019	22077	21145
5086381	23019	22078	21146
5086482	23020	22078	21146
5086583	23020	22079	21147
5086684	23021	22079	21147
5086785	23021	22079	21147
5086886	23022	22079	21147
5086987	23022	22080	21148
5087088	23023	22080	21148
5087189	23023	22081	21149
5087290	23024	22081	21149
5087391	23024	22082	21150
5087492	23025	22082	21150
5087593	23025	22083	21151
5087694	23026	22083	21151
5087795	23026	22084	21152
